1.000000,0.000000,1.000000
1.087156,0.000000,0.996195
1.173648,0.000000,0.984808
1.258819,0.000000,0.965926
1.342020,0.000000,0.939693
1.422618,0.000000,0.906308
1.500000,0.000000,0.866025
1.573576,0.000000,0.819152
1.642788,0.000000,0.766044
1.707107,0.000000,0.707107
1.766044,0.000000,0.642788
1.819152,0.000000,0.573576
1.866025,0.000000,0.500000
1.906308,0.000000,0.422618
1.939693,0.000000,0.342020
1.965926,0.000000,0.258819
1.984808,0.000000,0.173648
1.996195,0.000000,0.087156
2.000000,0.000000,0.000000
1.996195,0.000000,-0.087156
1.984808,0.000000,-0.173648
1.965926,0.000000,-0.258819
1.939693,0.000000,-0.342020
1.906308,0.000000,-0.422618
1.866025,0.000000,-0.500000
1.819152,0.000000,-0.573576
1.766044,0.000000,-0.642788
1.707107,0.000000,-0.707107
1.642788,0.000000,-0.766044
1.573576,0.000000,-0.819152
1.500000,0.000000,-0.866025
1.422618,0.000000,-0.906308
1.342020,0.000000,-0.939693
1.258819,0.000000,-0.965926
1.173648,0.000000,-0.984808
1.087156,0.000000,-0.996195
1.000000,0.000000,-1.000000
1.000000,0.000000,1.000000
0.996195,0.087156,1.000000
0.984808,0.173648,1.000000
0.965926,0.258819,1.000000
0.939693,0.342020,1.000000
0.906308,0.422618,1.000000
0.866025,0.500000,1.000000
0.819152,0.573576,1.000000
0.766044,0.642788,1.000000
0.707107,0.707107,1.000000
0.642788,0.766044,1.000000
0.573576,0.819152,1.000000
0.500000,0.866025,1.000000
0.422618,0.906308,1.000000
0.342020,0.939693,1.000000
0.258819,0.965926,1.000000
0.173648,0.984808,1.000000
0.087156,0.996195,1.000000
0.000000,1.000000,1.000000
-0.087156,0.996195,1.000000
-0.173648,0.984808,1.000000
-0.258819,0.965926,1.000000
-0.342020,0.939693,1.000000
-0.422618,0.906308,1.000000
-0.500000,0.866025,1.000000
-0.573576,0.819152,1.000000
-0.642788,0.766044,1.000000
-0.707107,0.707107,1.000000
-0.766044,0.642788,1.000000
-0.819152,0.573576,1.000000
-0.866025,0.500000,1.000000
-0.906308,0.422618,1.000000
-0.939693,0.342020,1.000000
-0.965926,0.258819,1.000000
-0.984808,0.173648,1.000000
-0.996195,0.087156,1.000000
-1.000000,0.000000,1.000000
-0.996195,-0.087156,1.000000
-0.984808,-0.173648,1.000000
-0.965926,-0.258819,1.000000
-0.939693,-0.342020,1.000000
-0.906308,-0.422618,1.000000
-0.866025,-0.500000,1.000000
-0.819152,-0.573576,1.000000
-0.766044,-0.642788,1.000000
-0.707107,-0.707107,1.000000
-0.642788,-0.766044,1.000000
-0.573576,-0.819152,1.000000
-0.500000,-0.866025,1.000000
-0.422618,-0.906308,1.000000
-0.342020,-0.939693,1.000000
-0.258819,-0.965926,1.000000
-0.173648,-0.984808,1.000000
-0.087156,-0.996195,1.000000
-0.000000,-1.000000,1.000000
0.087156,-0.996195,1.000000
0.173648,-0.984808,1.000000
0.258819,-0.965926,1.000000
0.342020,-0.939693,1.000000
0.422618,-0.906308,1.000000
0.500000,-0.866025,1.000000
0.573576,-0.819152,1.000000
0.642788,-0.766044,1.000000
0.707107,-0.707107,1.000000
0.766044,-0.642788,1.000000
0.819152,-0.573576,1.000000
0.866025,-0.500000,1.000000
0.906308,-0.422618,1.000000
0.939693,-0.342020,1.000000
0.965926,-0.258819,1.000000
0.984808,-0.173648,1.000000
0.996195,-0.087156,1.000000
1.000000,-0.000000,1.000000
1.087156,0.000000,0.996195
1.083019,0.094752,0.996195
1.070639,0.188783,0.996195
1.050112,0.281377,0.996195
1.021592,0.371829,0.996195
0.985298,0.459452,0.996195
0.941504,0.543578,0.996195
0.890546,0.623567,0.996195
0.832810,0.698810,0.996195
0.768735,0.768735,0.996195
0.698810,0.832810,0.996195
0.623567,0.890546,0.996195
0.543578,0.941504,0.996195
0.459452,0.985298,0.996195
0.371829,1.021592,0.996195
0.281377,1.050112,0.996195
0.188783,1.070639,0.996195
0.094752,1.083019,0.996195
0.000000,1.087156,0.996195
-0.094752,1.083019,0.996195
-0.188783,1.070639,0.996195
-0.281377,1.050112,0.996195
-0.371829,1.021592,0.996195
-0.459452,0.985298,0.996195
-0.543578,0.941504,0.996195
-0.623567,0.890546,0.996195
-0.698810,0.832810,0.996195
-0.768735,0.768735,0.996195
-0.832810,0.698810,0.996195
-0.890546,0.623567,0.996195
-0.941504,0.543578,0.996195
-0.985298,0.459452,0.996195
-1.021592,0.371829,0.996195
-1.050112,0.281377,0.996195
-1.070639,0.188783,0.996195
-1.083019,0.094752,0.996195
-1.087156,0.000000,0.996195
-1.083019,-0.094752,0.996195
-1.070639,-0.188783,0.996195
-1.050112,-0.281377,0.996195
-1.021592,-0.371829,0.996195
-0.985298,-0.459452,0.996195
-0.941504,-0.543578,0.996195
-0.890546,-0.623567,0.996195
-0.832810,-0.698810,0.996195
-0.768735,-0.768735,0.996195
-0.698810,-0.832810,0.996195
-0.623567,-0.890546,0.996195
-0.543578,-0.941504,0.996195
-0.459452,-0.985298,0.996195
-0.371829,-1.021592,0.996195
-0.281377,-1.050112,0.996195
-0.188783,-1.070639,0.996195
-0.094752,-1.083019,0.996195
-0.000000,-1.087156,0.996195
0.094752,-1.083019,0.996195
0.188783,-1.070639,0.996195
0.281377,-1.050112,0.996195
0.371829,-1.021592,0.996195
0.459452,-0.985298,0.996195
0.543578,-0.941504,0.996195
0.623567,-0.890546,0.996195
0.698810,-0.832810,0.996195
0.768735,-0.768735,0.996195
0.832810,-0.698810,0.996195
0.890546,-0.623567,0.996195
0.941504,-0.543578,0.996195
0.985298,-0.459452,0.996195
1.021592,-0.371829,0.996195
1.050112,-0.281377,0.996195
1.070639,-0.188783,0.996195
1.083019,-0.094752,0.996195
1.087156,-0.000000,0.996195
1.173648,0.000000,0.984808
1.169182,0.102290,0.984808
1.155818,0.203802,0.984808
1.133657,0.303763,0.984808
1.102869,0.401411,0.984808
1.063686,0.496005,0.984808
1.016409,0.586824,0.984808
0.961396,0.673177,0.984808
0.899067,0.754407,0.984808
0.829895,0.829895,0.984808
0.754407,0.899067,0.984808
0.673177,0.961396,0.984808
0.586824,1.016409,0.984808
0.496005,1.063686,0.984808
0.401411,1.102869,0.984808
0.303763,1.133657,0.984808
0.203802,1.155818,0.984808
0.102290,1.169182,0.984808
0.000000,1.173648,0.984808
-0.102290,1.169182,0.984808
-0.203802,1.155818,0.984808
-0.303763,1.133657,0.984808
-0.401411,1.102869,0.984808
-0.496005,1.063686,0.984808
-0.586824,1.016409,0.984808
-0.673177,0.961396,0.984808
-0.754407,0.899067,0.984808
-0.829895,0.829895,0.984808
-0.899067,0.754407,0.984808
-0.961396,0.673177,0.984808
-1.016409,0.586824,0.984808
-1.063686,0.496005,0.984808
-1.102869,0.401411,0.984808
-1.133657,0.303763,0.984808
-1.155818,0.203802,0.984808
-1.169182,0.102290,0.984808
-1.173648,0.000000,0.984808
-1.169182,-0.102290,0.984808
-1.155818,-0.203802,0.984808
-1.133657,-0.303763,0.984808
-1.102869,-0.401411,0.984808
-1.063686,-0.496005,0.984808
-1.016409,-0.586824,0.984808
-0.961396,-0.673177,0.984808
-0.899067,-0.754407,0.984808
-0.829895,-0.829895,0.984808
-0.754407,-0.899067,0.984808
-0.673177,-0.961396,0.984808
-0.586824,-1.016409,0.984808
-0.496005,-1.063686,0.984808
-0.401411,-1.102869,0.984808
-0.303763,-1.133657,0.984808
-0.203802,-1.155818,0.984808
-0.102290,-1.169182,0.984808
-0.000000,-1.173648,0.984808
0.102290,-1.169182,0.984808
0.203802,-1.155818,0.984808
0.303763,-1.133657,0.984808
0.401411,-1.102869,0.984808
0.496005,-1.063686,0.984808
0.586824,-1.016409,0.984808
0.673177,-0.961396,0.984808
0.754407,-0.899067,0.984808
0.829895,-0.829895,0.984808
0.899067,-0.754407,0.984808
0.961396,-0.673177,0.984808
1.016409,-0.586824,0.984808
1.063686,-0.496005,0.984808
1.102869,-0.401411,0.984808
1.133657,-0.303763,0.984808
1.155818,-0.203802,0.984808
1.169182,-0.102290,0.984808
1.173648,-0.000000,0.984808
1.258819,0.000000,0.965926
1.254029,0.109713,0.965926
1.239695,0.218592,0.965926
1.215926,0.325806,0.965926
1.182903,0.430541,0.965926
1.140878,0.532000,0.965926
1.090169,0.629410,0.965926
1.031164,0.722029,0.965926
0.964311,0.809153,0.965926
0.890119,0.890119,0.965926
0.809153,0.964311,0.965926
0.722029,1.031164,0.965926
0.629410,1.090169,0.965926
0.532000,1.140878,0.965926
0.430541,1.182903,0.965926
0.325806,1.215926,0.965926
0.218592,1.239695,0.965926
0.109713,1.254029,0.965926
0.000000,1.258819,0.965926
-0.109713,1.254029,0.965926
-0.218592,1.239695,0.965926
-0.325806,1.215926,0.965926
-0.430541,1.182903,0.965926
-0.532000,1.140878,0.965926
-0.629410,1.090169,0.965926
-0.722029,1.031164,0.965926
-0.809153,0.964311,0.965926
-0.890119,0.890119,0.965926
-0.964311,0.809153,0.965926
-1.031164,0.722029,0.965926
-1.090169,0.629410,0.965926
-1.140878,0.532000,0.965926
-1.182903,0.430541,0.965926
-1.215926,0.325806,0.965926
-1.239695,0.218592,0.965926
-1.254029,0.109713,0.965926
-1.258819,0.000000,0.965926
-1.254029,-0.109713,0.965926
-1.239695,-0.218592,0.965926
-1.215926,-0.325806,0.965926
-1.182903,-0.430541,0.965926
-1.140878,-0.532000,0.965926
-1.090169,-0.629410,0.965926
-1.031164,-0.722029,0.965926
-0.964311,-0.809153,0.965926
-0.890119,-0.890119,0.965926
-0.809153,-0.964311,0.965926
-0.722029,-1.031164,0.965926
-0.629410,-1.090169,0.965926
-0.532000,-1.140878,0.965926
-0.430541,-1.182903,0.965926
-0.325806,-1.215926,0.965926
-0.218592,-1.239695,0.965926
-0.109713,-1.254029,0.965926
-0.000000,-1.258819,0.965926
0.109713,-1.254029,0.965926
0.218592,-1.239695,0.965926
0.325806,-1.215926,0.965926
0.430541,-1.182903,0.965926
0.532000,-1.140878,0.965926
0.629410,-1.090169,0.965926
0.722029,-1.031164,0.965926
0.809153,-0.964311,0.965926
0.890119,-0.890119,0.965926
0.964311,-0.809153,0.965926
1.031164,-0.722029,0.965926
1.090169,-0.629410,0.965926
1.140878,-0.532000,0.965926
1.182903,-0.430541,0.965926
1.215926,-0.325806,0.965926
1.239695,-0.218592,0.965926
1.254029,-0.109713,0.965926
1.258819,-0.000000,0.965926
1.342020,0.000000,0.939693
1.336913,0.116965,0.939693
1.321632,0.233039,0.939693
1.296292,0.347340,0.939693
1.261086,0.458998,0.939693
1.216283,0.567162,0.939693
1.162224,0.671010,0.939693
1.099319,0.769751,0.939693
1.028047,0.862634,0.939693
0.948952,0.948952,0.939693
0.862634,1.028047,0.939693
0.769751,1.099319,0.939693
0.671010,1.162224,0.939693
0.567162,1.216283,0.939693
0.458998,1.261086,0.939693
0.347340,1.296292,0.939693
0.233039,1.321632,0.939693
0.116965,1.336913,0.939693
0.000000,1.342020,0.939693
-0.116965,1.336913,0.939693
-0.233039,1.321632,0.939693
-0.347340,1.296292,0.939693
-0.458998,1.261086,0.939693
-0.567162,1.216283,0.939693
-0.671010,1.162224,0.939693
-0.769751,1.099319,0.939693
-0.862634,1.028047,0.939693
-0.948952,0.948952,0.939693
-1.028047,0.862634,0.939693
-1.099319,0.769751,0.939693
-1.162224,0.671010,0.939693
-1.216283,0.567162,0.939693
-1.261086,0.458998,0.939693
-1.296292,0.347340,0.939693
-1.321632,0.233039,0.939693
-1.336913,0.116965,0.939693
-1.342020,0.000000,0.939693
-1.336913,-0.116965,0.939693
-1.321632,-0.233039,0.939693
-1.296292,-0.347340,0.939693
-1.261086,-0.458998,0.939693
-1.216283,-0.567162,0.939693
-1.162224,-0.671010,0.939693
-1.099319,-0.769751,0.939693
-1.028047,-0.862634,0.939693
-0.948952,-0.948952,0.939693
-0.862634,-1.028047,0.939693
-0.769751,-1.099319,0.939693
-0.671010,-1.162224,0.939693
-0.567162,-1.216283,0.939693
-0.458998,-1.261086,0.939693
-0.347340,-1.296292,0.939693
-0.233039,-1.321632,0.939693
-0.116965,-1.336913,0.939693
-0.000000,-1.342020,0.939693
0.116965,-1.336913,0.939693
0.233039,-1.321632,0.939693
0.347340,-1.296292,0.939693
0.458998,-1.261086,0.939693
0.567162,-1.216283,0.939693
0.671010,-1.162224,0.939693
0.769751,-1.099319,0.939693
0.862634,-1.028047,0.939693
0.948952,-0.948952,0.939693
1.028047,-0.862634,0.939693
1.099319,-0.769751,0.939693
1.162224,-0.671010,0.939693
1.216283,-0.567162,0.939693
1.261086,-0.458998,0.939693
1.296292,-0.347340,0.939693
1.321632,-0.233039,0.939693
1.336913,-0.116965,0.939693
1.342020,-0.000000,0.939693
1.422618,0.000000,0.906308
1.417205,0.123989,0.906308
1.401005,0.247035,0.906308
1.374144,0.368201,0.906308
1.336824,0.486564,0.906308
1.289330,0.601224,0.906308
1.232024,0.711309,0.906308
1.165341,0.815980,0.906308
1.089789,0.914441,0.906308
1.005943,1.005943,0.906308
0.914441,1.089789,0.906308
0.815980,1.165341,0.906308
0.711309,1.232024,0.906308
0.601224,1.289330,0.906308
0.486564,1.336824,0.906308
0.368201,1.374144,0.906308
0.247035,1.401005,0.906308
0.123989,1.417205,0.906308
0.000000,1.422618,0.906308
-0.123989,1.417205,0.906308
-0.247035,1.401005,0.906308
-0.368201,1.374144,0.906308
-0.486564,1.336824,0.906308
-0.601224,1.289330,0.906308
-0.711309,1.232024,0.906308
-0.815980,1.165341,0.906308
-0.914441,1.089789,0.906308
-1.005943,1.005943,0.906308
-1.089789,0.914441,0.906308
-1.165341,0.815980,0.906308
-1.232024,0.711309,0.906308
-1.289330,0.601224,0.906308
-1.336824,0.486564,0.906308
-1.374144,0.368201,0.906308
-1.401005,0.247035,0.906308
-1.417205,0.123989,0.906308
-1.422618,0.000000,0.906308
-1.417205,-0.123989,0.906308
-1.401005,-0.247035,0.906308
-1.374144,-0.368201,0.906308
-1.336824,-0.486564,0.906308
-1.289330,-0.601224,0.906308
-1.232024,-0.711309,0.906308
-1.165341,-0.815980,0.906308
-1.089789,-0.914441,0.906308
-1.005943,-1.005943,0.906308
-0.914441,-1.089789,0.906308
-0.815980,-1.165341,0.906308
-0.711309,-1.232024,0.906308
-0.601224,-1.289330,0.906308
-0.486564,-1.336824,0.906308
-0.368201,-1.374144,0.906308
-0.247035,-1.401005,0.906308
-0.123989,-1.417205,0.906308
-0.000000,-1.422618,0.906308
0.123989,-1.417205,0.906308
0.247035,-1.401005,0.906308
0.368201,-1.374144,0.906308
0.486564,-1.336824,0.906308
0.601224,-1.289330,0.906308
0.711309,-1.232024,0.906308
0.815980,-1.165341,0.906308
0.914441,-1.089789,0.906308
1.005943,-1.005943,0.906308
1.089789,-0.914441,0.906308
1.165341,-0.815980,0.906308
1.232024,-0.711309,0.906308
1.289330,-0.601224,0.906308
1.336824,-0.486564,0.906308
1.374144,-0.368201,0.906308
1.401005,-0.247035,0.906308
1.417205,-0.123989,0.906308
1.422618,-0.000000,0.906308
1.500000,0.000000,0.866025
1.494292,0.130734,0.866025
1.477212,0.260472,0.866025
1.448889,0.388229,0.866025
1.409539,0.513030,0.866025
1.359462,0.633927,0.866025
1.299038,0.750000,0.866025
1.228728,0.860365,0.866025
1.149067,0.964181,0.866025
1.060660,1.060660,0.866025
0.964181,1.149067,0.866025
0.860365,1.228728,0.866025
0.750000,1.299038,0.866025
0.633927,1.359462,0.866025
0.513030,1.409539,0.866025
0.388229,1.448889,0.866025
0.260472,1.477212,0.866025
0.130734,1.494292,0.866025
0.000000,1.500000,0.866025
-0.130734,1.494292,0.866025
-0.260472,1.477212,0.866025
-0.388229,1.448889,0.866025
-0.513030,1.409539,0.866025
-0.633927,1.359462,0.866025
-0.750000,1.299038,0.866025
-0.860365,1.228728,0.866025
-0.964181,1.149067,0.866025
-1.060660,1.060660,0.866025
-1.149067,0.964181,0.866025
-1.228728,0.860365,0.866025
-1.299038,0.750000,0.866025
-1.359462,0.633927,0.866025
-1.409539,0.513030,0.866025
-1.448889,0.388229,0.866025
-1.477212,0.260472,0.866025
-1.494292,0.130734,0.866025
-1.500000,0.000000,0.866025
-1.494292,-0.130734,0.866025
-1.477212,-0.260472,0.866025
-1.448889,-0.388229,0.866025
-1.409539,-0.513030,0.866025
-1.359462,-0.633927,0.866025
-1.299038,-0.750000,0.866025
-1.228728,-0.860365,0.866025
-1.149067,-0.964181,0.866025
-1.060660,-1.060660,0.866025
-0.964181,-1.149067,0.866025
-0.860365,-1.228728,0.866025
-0.750000,-1.299038,0.866025
-0.633927,-1.359462,0.866025
-0.513030,-1.409539,0.866025
-0.388229,-1.448889,0.866025
-0.260472,-1.477212,0.866025
-0.130734,-1.494292,0.866025
-0.000000,-1.500000,0.866025
0.130734,-1.494292,0.866025
0.260472,-1.477212,0.866025
0.388229,-1.448889,0.866025
0.513030,-1.409539,0.866025
0.633927,-1.359462,0.866025
0.750000,-1.299038,0.866025
0.860365,-1.228728,0.866025
0.964181,-1.149067,0.866025
1.060660,-1.060660,0.866025
1.149067,-0.964181,0.866025
1.228728,-0.860365,0.866025
1.299038,-0.750000,0.866025
1.359462,-0.633927,0.866025
1.409539,-0.513030,0.866025
1.448889,-0.388229,0.866025
1.477212,-0.260472,0.866025
1.494292,-0.130734,0.866025
1.500000,-0.000000,0.866025
1.573576,0.000000,0.819152
1.567589,0.137146,0.819152
1.549670,0.273249,0.819152
1.519958,0.407272,0.819152
1.478678,0.538195,0.819152
1.426145,0.665022,0.819152
1.362757,0.786788,0.819152
1.288998,0.902566,0.819152
1.205429,1.011475,0.819152
1.112687,1.112687,0.819152
1.011475,1.205429,0.819152
0.902566,1.288998,0.819152
0.786788,1.362757,0.819152
0.665022,1.426145,0.819152
0.538195,1.478678,0.819152
0.407272,1.519958,0.819152
0.273249,1.549670,0.819152
0.137146,1.567589,0.819152
0.000000,1.573576,0.819152
-0.137146,1.567589,0.819152
-0.273249,1.549670,0.819152
-0.407272,1.519958,0.819152
-0.538195,1.478678,0.819152
-0.665022,1.426145,0.819152
-0.786788,1.362757,0.819152
-0.902566,1.288998,0.819152
-1.011475,1.205429,0.819152
-1.112687,1.112687,0.819152
-1.205429,1.011475,0.819152
-1.288998,0.902566,0.819152
-1.362757,0.786788,0.819152
-1.426145,0.665022,0.819152
-1.478678,0.538195,0.819152
-1.519958,0.407272,0.819152
-1.549670,0.273249,0.819152
-1.567589,0.137146,0.819152
-1.573576,0.000000,0.819152
-1.567589,-0.137146,0.819152
-1.549670,-0.273249,0.819152
-1.519958,-0.407272,0.819152
-1.478678,-0.538195,0.819152
-1.426145,-0.665022,0.819152
-1.362757,-0.786788,0.819152
-1.288998,-0.902566,0.819152
-1.205429,-1.011475,0.819152
-1.112687,-1.112687,0.819152
-1.011475,-1.205429,0.819152
-0.902566,-1.288998,0.819152
-0.786788,-1.362757,0.819152
-0.665022,-1.426145,0.819152
-0.538195,-1.478678,0.819152
-0.407272,-1.519958,0.819152
-0.273249,-1.549670,0.819152
-0.137146,-1.567589,0.819152
-0.000000,-1.573576,0.819152
0.137146,-1.567589,0.819152
0.273249,-1.549670,0.819152
0.407272,-1.519958,0.819152
0.538195,-1.478678,0.819152
0.665022,-1.426145,0.819152
0.786788,-1.362757,0.819152
0.902566,-1.288998,0.819152
1.011475,-1.205429,0.819152
1.112687,-1.112687,0.819152
1.205429,-1.011475,0.819152
1.288998,-0.902566,0.819152
1.362757,-0.786788,0.819152
1.426145,-0.665022,0.819152
1.478678,-0.538195,0.819152
1.519958,-0.407272,0.819152
1.549670,-0.273249,0.819152
1.567589,-0.137146,0.819152
1.573576,-0.000000,0.819152
1.642788,0.000000,0.766044
1.636536,0.143178,0.766044
1.617830,0.285267,0.766044
1.586811,0.425185,0.766044
1.543715,0.561866,0.766044
1.488871,0.694272,0.766044
1.422696,0.821394,0.766044
1.345693,0.942264,0.766044
1.258448,1.055964,0.766044
1.161626,1.161626,0.766044
1.055964,1.258448,0.766044
0.942264,1.345693,0.766044
0.821394,1.422696,0.766044
0.694272,1.488871,0.766044
